datetime,m38,m58,m78,m103,m122,RPM_0P,nodd_0P,nodd_3C,nodd_3S,pitch_d_0P,pitch_q_0P,pitch_d_3C,pitch_d_3S,yaw_0P,yaw_3C,yaw_3S,P_el,V_estim,pitch_col_0P,ShearTypeClass
6/27/2015 7:39,2.626,4.3368,5.6322,6.7757,7.452,8.5052,-494.82,104.13,-5.7195,-9.47E-05,1.69E-05,2.81E-05,-5.40E-05,116.2,56.912,-83.027,264.27,5.0954,0.1927,1
6/27/2015 7:41,2.3031,4.0315,5.4185,6.5493,7.239,8.1058,-463.48,81.932,-9.7537,-7.97E-05,2.18E-05,-6.42E-05,-2.94E-05,111.3,52.466,-81.696,205.35,4.7664,0.19266,1
6/27/2015 7:43,2.0329,3.7742,5.1162,6.1906,6.9352,7.9953,-477.84,62.468,-17.372,-1.35E-05,2.81E-05,-5.25E-05,9.51E-06,106.39,42.896,-71.872,158.12,4.4822,0.19273,1
6/27/2015 7:45,1.8974,3.4124,4.7961,5.9321,6.6801,7.9954,-518,37.421,-24.868,2.17E-05,-5.64E-05,-6.63E-05,8.38E-05,106.69,38.369,-71.771,124.59,4.2182,0.2319,1
6/27/2015 7:47,1.5912,3.1368,4.551,5.6944,6.3782,7.9957,-561.1,8.8569,-39.598,-7.06E-05,-0.0003883,-0.00015597,5.98E-05,118.75,46.38,-69.112,96.751,3.9754,0.46286,1
6/27/2015 7:49,1.1561,2.8876,4.2694,5.3951,6.085,7.9958,-604.09,-0.85162,-51.038,-0.0016659,-0.00084541,-0.00026654,0.00028881,139.27,64.493,-35.188,73.124,3.7529,0.94389,1
6/27/2015 7:51,0.82243,2.6091,3.956,5.1475,5.9146,7.9957,-623.3,3.3344,-56.163,-0.0032956,-0.0012562,-0.00026078,0.00056753,145.31,67.914,-15.448,48.053,3.5024,1.5722,1
6/27/2015 7:53,0.57855,2.2844,3.6566,4.8199,5.6269,7.996,-610.95,-6.8661,-52.422,-0.0034332,-0.0014725,-0.00035976,0.00055623,149.65,55.264,-22.739,27.722,3.2512,1.9513,1
6/27/2015 7:55,0.49638,1.8711,3.27,4.4078,5.2383,7.9948,-584.25,-23.984,-43.779,-0.0033444,-0.0013664,-0.00059578,0.0005545,147.47,41.113,-18.439,11.437,3.0338,1.979,1
6/27/2015 7:57,0.4847,1.4563,2.7692,3.8854,4.7234,7.9836,-520.31,-53.992,-43.21,-0.0053824,-0.00062797,-0.0009503,0.0010959,127.19,-3.4512,-13.496,3.384,2.783,1.516,1
6/27/2015 7:59,0.48554,1.4149,2.703,3.785,4.6685,7.9861,-498.03,-53.767,-28.87,-0.0075912,-0.00053493,-0.0007897,0.0012816,131.37,-13.045,-5.1079,11.507,2.7803,1.2836,1
6/27/2015 8:01,0.48211,1.4074,2.6716,3.7506,4.642,7.9608,-495.07,-45.9,-12.788,-0.0075814,-0.00044088,-0.00065286,0.00099201,132.14,-19.348,9.6928,11.52,2.7557,1.1969,1
6/27/2015 8:03,0.48083,1.4031,2.6552,3.7266,4.6135,8.2979,-388.47,-45.272,20.7,-0.031727,0.0023157,0.00085745,0.0027258,159.68,-10.954,11.801,104.44,3.2416,0.95611,1
6/27/2015 8:05,0.48029,1.4018,2.653,3.7238,4.6091,8.581,-305.39,-49.093,39.417,-0.050991,0.0046417,0.0019313,0.0043288,180.86,-2.4846,0.97639,177.99,3.6377,0.79795,1
6/27/2015 8:07,8.1288,8.4932,8.8151,8.5341,8.2563,13.151,-36.385,97.603,76.086,-0.04654,2.25E-05,-0.0022602,0.0074025,-190.22,42.289,-96.63,1022.3,7.957,0.23611,1
6/27/2015 8:09,4.9042,6.1079,7.3472,7.8034,8.3994,11.004,-655.06,149.5,100.83,-0.0015997,-0.00047526,-0.00018338,0.00016257,49.052,121.69,-45.684,571.5,6.6887,0.29553,0
6/27/2015 8:11,4.7975,6.0219,7.4271,7.968,8.4377,11.327,-546.47,163.42,149.54,-0.0016194,-0.00048719,-0.00025888,2.29E-05,84.433,146.64,-69.329,629.23,6.867,0.28445,1
6/27/2015 8:13,4.8335,6.1157,7.3202,7.8564,8.2244,11.705,-430.53,136.14,187.88,-0.0016513,-0.00062116,-0.00024953,-0.00014156,82.37,144.71,-61.925,701.25,7.0633,0.23946,1
6/27/2015 8:15,4.935,6.2769,7.5354,7.8958,8.0775,11.989,-480.73,172.16,212.98,5.10E-05,0.00029617,-0.00010744,-5.05E-05,146.68,170.65,-71.682,758.83,7.2226,0.23616,1
6/27/2015 8:17,5.2614,6.4017,7.1424,7.4689,7.8702,11.3,-346.93,131.22,149.99,-0.0013858,-0.0008954,-0.00019956,-0.00014926,130.81,106.7,-55.336,644.03,6.7719,0.22444,0
6/27/2015 8:19,4.5031,6.0396,6.6471,6.6063,7.0892,10.546,-349.49,174.83,108.49,-0.0015922,-0.00064747,-0.00017254,9.80E-06,145.04,94.061,-81.416,506.03,6.3709,0.21973,1
6/27/2015 8:21,4.8422,6.2369,6.7634,6.7903,6.9996,10.768,-278.55,172.34,142.89,-0.0016054,-0.00074645,-0.00023592,-0.00012636,84.935,102.11,-89.262,534.77,6.526,0.25015,1
6/27/2015 8:23,5.5262,6.5028,6.787,7.2102,7.4045,11.168,-288.52,184.8,116.92,-0.0013954,-0.00072061,-0.00015072,-0.00024283,132.2,107.5,-117.72,602.35,6.7596,0.2395,0
6/27/2015 8:25,5.5576,6.534,6.8918,7.3506,7.614,11.214,-290.92,197.33,158.81,-0.00097149,-0.00049538,-3.35E-06,-0.00028569,144.39,124.95,-104.92,619.23,6.7418,0.15203,0
6/27/2015 8:27,5.6327,6.4359,6.6407,7.012,7.285,10.807,-273.07,189.23,130.25,-0.0010657,-0.00055113,-0.00024593,-0.00015106,126.21,108.05,-111.94,552.19,6.4988,0.16549,0
6/27/2015 8:29,5.4287,6.2922,6.6506,6.7686,7.3518,10.603,-358.02,186.59,73.835,-0.00098173,-0.00047402,-0.0002748,-0.00017794,115.88,115.4,-103.97,515.92,6.393,0.20973,0
6/27/2015 8:31,5.4447,6.4256,6.711,6.8242,7.3132,10.608,-329.89,197.3,90.011,-0.0014636,-0.00076405,-0.0004607,-0.00015586,136.03,110.02,-113.46,515.51,6.4033,0.20632,0
6/27/2015 8:33,5.5524,6.4049,6.7332,6.97,7.4354,10.552,-295.98,193.39,112.39,-0.0014364,-0.00080084,-0.00037931,-7.08E-05,132.39,100.44,-116.96,512.39,6.348,0.16757,0
6/27/2015 8:35,5.3667,6.1935,6.4935,6.8138,6.9038,10.1,-315.97,196.23,84.601,-0.0013519,-0.00062337,-0.00043195,8.07E-05,155.58,99.182,-86.098,443.58,6.095,0.16666,0
6/27/2015 8:37,5.3667,6.1935,6.4935,6.8138,6.9038,10.1,-315.97,196.23,84.601,-0.0013519,-0.00062337,-0.00043195,8.07E-05,155.58,99.182,-86.098,443.58,6.095,0.16666,0
6/27/2015 8:39,5.3209,6.1715,6.4782,6.6785,6.6602,10.168,-314.05,206.79,86.703,-0.00089439,-0.00051889,-0.00025301,-3.03E-05,156.33,109.43,-103.55,449.81,6.1483,0.16615,0
6/27/2015 8:41,4.453,6.2576,6.3986,6.5828,6.7915,10.084,-252.27,210.45,142.07,-0.00078029,-0.000558,-0.00021693,2.84E-06,104.86,94.801,-97.965,439.32,6.0942,0.21888,1
6/27/2015 8:43,4.4006,6.2774,6.4782,6.6842,6.8279,10.268,-298.6,254.1,113.86,-0.0011865,-0.00060482,-0.00024227,5.67E-05,101.46,123.02,-130.56,464.58,6.205,0.18768,1
6/27/2015 8:45,5.1815,6.4094,6.5482,6.8125,7.2012,10.44,-240.29,182.11,87.365,-0.0008945,-0.00055754,-0.0002209,1.80E-05,82.343,88.82,-106.83,489.77,6.3122,0.18145,0
6/27/2015 8:47,5.6611,6.7743,6.9485,7.0322,7.4052,11.184,-156.93,153.76,153.97,-3.04E-05,2.69E-05,6.58E-05,-1.77E-05,80.67,101.26,-96.235,605.75,6.7679,0.18666,0
6/27/2015 8:49,5.7602,7.2304,7.1939,7.2295,7.7089,11.594,-135.78,106.74,162.86,4.56E-05,3.68E-05,5.66E-05,8.81E-06,73.57,96.946,-80.265,683.18,6.9932,0.18654,3
6/27/2015 8:51,5.8983,7.2615,7.2494,7.4057,7.5258,11.674,-155.13,124.08,162.58,2.74E-05,3.11E-05,-9.43E-06,-1.47E-05,83.122,104.45,-87.503,697.2,7.0412,0.18658,0
6/27/2015 8:53,5.9939,7.23,7.2867,7.5998,7.6769,11.657,-137.35,124.16,157.75,-3.03E-06,-4.59E-06,6.22E-06,2.69E-06,70.31,110.09,-92.062,696.58,7.0194,0.18653,0
6/27/2015 8:55,6.0589,7.1379,7.1894,7.4283,7.6811,11.482,-84.091,132.49,148.2,8.13E-06,2.23E-05,1.78E-05,-3.35E-05,59.978,105.1,-102,666,6.9093,0.18633,0
6/27/2015 8:57,6.606,7.5113,7.3717,7.3902,7.6932,12.633,30.33,113.61,186.7,-0.037821,0.0058754,0.00012354,0.009732,0.66484,130.85,-95.377,885.71,7.6717,0.21493,0
6/27/2015 8:59,6.9508,8.2417,8.0205,7.6694,7.6982,13.133,52.963,116.14,212.26,-0.065243,0.0081223,-0.0013956,0.016092,-7.7906,147.67,-113.75,1005.8,7.911,0.16341,1
6/27/2015 9:01,7.002,8.2743,7.9617,7.6457,7.7961,12.66,109.57,80.943,176.71,-0.047313,0.0011183,9.59E-05,0.010318,-19.374,107.8,-88.293,907.69,7.5991,0.12063,3
6/27/2015 9:03,9.5436,11.004,12.295,13.94,15.421,14.321,-700.34,-60.748,29.455,1.4605,0.18874,0.038748,-0.02496,20.751,-50.936,-9.6795,2324.5,11.612,5.0227,0
6/27/2015 9:05,11.222,12.376,13.701,15.397,16.586,14.316,-681.09,21.555,90.192,0.96809,0.27385,-0.087354,-0.11135,-3.3834,16.251,62.884,2333.3,13.815,10.54,2
6/27/2015 9:07,10.072,11.094,12.055,14.11,14.99,14.32,-688.03,-59.103,35.61,1.2092,0.23998,-0.06722,-0.1469,18.087,67.876,28.027,2333.5,12.318,7.0456,2
6/27/2015 9:09,11.622,12.94,13.745,14.202,14.773,14.349,-735.49,75.936,100.68,0.45712,0.22462,-0.36398,0.13988,189.88,220.23,-99.852,2319.8,12.552,7.7146,0
6/27/2015 9:11,11.653,12.959,13.754,14.216,14.772,14.346,-750.49,37.467,110.91,0.46359,0.36944,-0.35518,0.058851,140.11,248.77,-50.465,2307.6,12.332,7.0935,0
6/27/2015 9:13,6.7216,7.3829,7.754,8.1543,8.5371,13.149,-604.28,148.47,109.96,-0.00036444,1.51E-05,-2.10E-05,-0.00011858,127.52,66.266,-119.38,1019.4,7.9258,0.16693,0
6/27/2015 9:15,6.2144,6.5224,7.1561,8.0055,8.7132,12.985,-450.21,142.54,139.71,-0.0012318,0.00016206,-0.000323,0.00032879,262.54,190.24,-140.85,985.64,7.8019,0.2462,0
6/27/2015 9:17,7.3592,7.9473,8.6532,9.3456,9.6636,13.257,-428.3,149.95,138.15,-0.0010549,0.00028534,-0.00010803,0.00044418,248.45,185.5,-149.52,1062.1,7.9265,0.20131,0
6/27/2015 9:19,7.3592,7.9473,8.6532,9.3456,9.6636,13.526,-400.87,166.07,139.64,-0.00088149,0.00015777,8.04E-05,0.00042878,239.48,189.16,-156.09,1136.9,8.0524,0.16235,0
6/27/2015 9:21,7.6364,9.2197,10.284,10.845,10.971,14.339,-705.85,94.465,103.48,0.092555,0.28023,-0.18929,0.073305,65.228,105.98,-65.647,1802.3,9.9503,1.8889,1
6/27/2015 9:23,7.8196,9.1624,10.284,10.793,10.909,14.336,-672.72,95.292,107.85,-0.073877,0.3335,-0.19607,0.061757,66.966,118.17,-49.706,1800.4,9.9512,1.8937,1
6/27/2015 9:25,7.7644,9.1393,10.184,10.567,10.711,14.337,-627.91,83.213,145.95,-0.22841,0.34328,-0.16212,0.056134,84.625,119.42,-44.798,1764.3,9.8606,1.7878,1
6/27/2015 9:27,8.3873,9.8108,10.052,10.13,10.192,14.338,-542.15,-0.13503,113.05,-0.57183,0.31888,-0.10259,0.015376,64.661,56.379,-41.351,1753.5,9.8322,1.7554,1
6/27/2015 9:29,6.6162,8.1273,9.6325,10.578,10.805,14.342,-926.02,170.08,254.8,0.15697,0.10538,-0.059001,0.02815,222.24,240.79,-73.511,1655.4,9.564,1.4034,0
6/27/2015 9:31,6.9375,8.4447,10.074,10.873,11.241,14.341,-824.6,74.615,185.75,0.40967,0.22453,-0.11949,0.044306,144.81,146.5,-43.389,1729.2,9.7544,1.6511,1
6/27/2015 9:33,7.3527,9.3743,11.014,11.986,12.405,14.342,-697.91,64.939,130,1.0044,0.51335,-0.30184,-0.015223,26.874,94.703,-55.719,2044.1,10.555,2.5445,1
6/27/2015 9:35,7.3364,9.4155,11.057,12.043,12.433,14.341,-702.74,51.884,135.66,0.96412,0.51715,-0.28885,-0.026692,24.544,89.94,-54.651,2056.5,10.589,2.5813,1
6/27/2015 9:37,7.3442,9.432,11.086,12.065,12.453,14.342,-701.11,49.074,108.12,0.84797,0.50614,-0.28086,-0.031784,20.68,104.92,-57.761,2060.3,10.599,2.5903,1
6/27/2015 9:39,7.3501,9.4437,11.104,12.073,12.457,14.343,-701.89,46.102,97.953,0.84802,0.491,-0.28576,-0.034103,17.99,117.44,-70.365,2068.5,10.616,2.6021,1
6/27/2015 9:41,7.354,9.4504,11.112,12.077,12.46,14.343,-701.35,43.668,89.964,0.74159,0.48433,-0.28003,-0.030269,18.026,115.11,-76.81,2067.5,10.613,2.6016,1
6/27/2015 9:43,7.3565,9.458,11.119,12.082,12.463,14.341,-704.83,31.575,81.635,0.29717,0.4903,-0.24363,-0.016859,20.41,90.61,-74.735,2051.2,10.575,2.5685,1
6/27/2015 9:45,7.3565,9.458,11.119,12.082,12.463,14.341,-704,35.401,84.069,0.40956,0.48695,-0.24926,-0.016625,19.526,96.043,-76.673,2056.2,10.587,2.5798,1
6/27/2015 9:47,9.5089,10.836,12.056,14.312,15.57,14.33,-773.52,-70.096,60.347,1.8987,0.51882,-0.054776,-0.0278,24.672,-7.8535,-50.951,2335.2,11.952,5.7676,2
6/27/2015 9:49,9.0578,10.766,12.279,14.172,15.598,14.342,-771.34,-56.255,22.526,1.9554,0.47729,-0.013916,0.016091,19.57,-21.646,-63.973,2334.6,11.991,5.9311,0
6/27/2015 9:51,10.344,11.744,12.838,14.518,15.855,14.33,-700.59,-17.809,24.106,1.4551,0.21834,-0.044826,-0.025334,27.401,24.401,-11.494,2336,12.48,7.2911,2
6/27/2015 9:53,10.251,11.525,13.065,14.892,16.36,14.326,-678.38,-7.3886,79.01,1.5574,0.39082,-0.023348,-0.055432,22.826,-41.313,43.977,2336.1,12.899,8.3627,2
6/27/2015 9:55,10.251,11.525,13.065,14.892,16.36,14.326,-678.38,-7.3886,79.01,1.5574,0.39082,-0.023348,-0.055432,22.826,-41.313,43.977,2336.1,12.899,8.3627,2
6/27/2015 9:57,10.439,11.635,13.131,14.803,16.345,14.323,-704.66,-25.033,99.256,1.5885,0.58443,0.058692,-0.20085,-12.333,-25.627,128.72,2335.2,12.937,8.4632,2
6/27/2015 9:59,9.9405,11.796,13.422,15.137,16.375,14.327,-696.55,8.9661,14.838,1.7677,0.33546,0.0042691,0.094748,29.252,-52.706,-54.805,2336.2,12.941,8.4264,0
6/27/2015 10:01,9.9184,11.812,13.607,14.979,16.294,14.323,-701.21,7.8761,25.072,1.7973,0.43176,0.002454,0.053309,25.537,-40.901,-30.609,2335.8,12.851,8.213,0
6/27/2015 10:03,10.201,11.627,13.27,15.332,16.733,14.335,-765.26,-56.962,73.078,2.0021,0.35296,-0.1172,-0.024438,10.073,26.764,-61.133,2336.4,12.784,8.0369,2
6/27/2015 10:05,10.276,11.697,13.204,15.159,16.814,14.331,-707.94,-66.949,60.24,1.9438,0.22998,-0.063246,-0.039655,26.494,-5.4351,-43.873,2336.1,12.974,8.5002,2
6/27/2015 10:07,10.059,11.791,13.217,15.165,16.796,14.323,-711.74,-39.9,49.012,1.972,0.51193,-0.028402,-0.026864,31.523,-15.222,-23.895,2336.1,12.835,8.1664,2
6/27/2015 10:09,9.9548,11.243,12.903,15.323,16.905,14.325,-720.48,7.1229,70.98,2.0069,0.50232,-0.098892,0.0077895,27.904,9.8238,-42.484,2335.9,12.952,8.4687,2
6/27/2015 10:11,10.148,11.377,12.992,15.341,16.863,14.322,-737.42,-10.485,49.7,1.9017,0.3947,-0.062712,0.042579,22.889,-14.317,-52.212,2336,12.921,8.3802,2
6/27/2015 10:13,10.277,11.721,13.53,15.335,16.874,14.325,-728.75,-8.3483,59.643,1.8181,0.2823,-0.032396,0.015375,15.061,-31.832,-20.753,2336.4,12.816,8.13,0
6/27/2015 10:15,9.7579,11.092,13.112,15.155,16.826,14.31,-645.13,-92.666,-164.26,1.6728,0.34515,0.11408,0.1337,-33.909,-128.04,-272.13,2335.7,12.6,7.5707,2
6/27/2015 10:17,9.7359,11.069,13.104,15.159,16.835,14.317,-683.29,-73.182,-158.28,1.6093,0.32639,0.12866,0.22511,-7.0485,-71.07,-265.25,2337.2,12.622,7.6297,2
6/27/2015 10:19,9.7284,11.062,13.103,15.161,16.838,14.318,-698.24,-73.368,-163.42,1.578,0.30427,0.13417,0.24838,11.454,-48.926,-241.93,2336.9,12.617,7.6427,2
6/27/2015 10:21,9.9422,11.754,13.397,15.387,16.54,14.307,-727.38,-15.463,-67.464,1.721,0.41261,0.049835,0.15777,19.862,-43.054,-176.88,2336.9,12.613,7.6201,0
6/27/2015 10:23,9.2624,11.135,12.492,14.409,15.857,14.327,-702.65,-54.173,33.749,1.5908,0.33693,0.065956,-0.091956,21.052,-39.274,47.601,2336.2,12.04,6.1399,0
6/27/2015 10:25,10.062,11.522,12.759,14.585,15.767,14.335,-693.91,-28.995,52.072,1.7322,0.20544,0.051296,-0.029778,26.988,-63.625,21.865,2335.6,12.408,7.1524,2
6/27/2015 10:27,9.8624,11.265,12.665,14.507,15.935,14.332,-694.83,-38.734,37.195,1.658,0.30015,0.04954,-0.019117,30.973,-52.464,12.112,2335.9,12.494,7.3865,2
6/27/2015 10:29,9.8596,11.517,12.819,14.793,16.032,14.325,-701.48,11.412,19.027,1.7128,0.14077,0.014511,0.032188,12.492,-35.881,-0.3139,2336,12.358,6.9852,2
6/27/2015 10:31,9.7474,11.384,12.75,14.361,15.594,14.324,-698.99,-13.313,-2.0687,1.7258,0.2263,0.053645,0.005022,24.612,-23.573,8.4203,2336.1,12.131,6.3917,0
6/27/2015 10:33,9.5035,10.564,12.267,14.026,15.497,14.319,-699.63,-49.536,30.41,1.6151,0.28238,0.0082763,-0.12112,19.737,5.1576,49.479,2336.1,11.9,5.6811,2
6/27/2015 10:35,9.278,10.673,12.21,14.189,15.555,14.326,-706.8,-52.008,9.4981,1.7242,0.24969,0.086605,-0.05346,27.097,-50.906,32.036,2336.6,11.819,5.4434,2
6/27/2015 10:37,9.2393,10.745,12.268,14.154,15.49,14.336,-713.25,-28.09,21.195,1.9229,0.25363,0.052719,-0.032719,16.905,-33.323,25.982,2326,11.651,4.9474,0
6/27/2015 10:39,8.7077,10.059,11.276,13.329,14.905,14.367,-717.61,-16.43,27.399,1.8531,0.47133,0.0054289,-0.080653,26.465,16.715,33.078,2312.8,11.482,4.4942,2
6/27/2015 10:41,8.912,10.335,11.497,13.466,14.89,14.352,-720.91,-32.704,74.764,1.7343,0.43745,-0.010508,-0.10528,16.352,-12.565,30.956,2308.8,11.476,4.4487,2
6/27/2015 10:43,8.9187,10.485,11.847,13.58,14.956,14.329,-706.35,2.7772,19.178,1.5741,0.11452,0.060572,0.004511,23.02,-54.289,25.59,2323.8,11.512,4.4827,0
6/27/2015 10:45,9.2529,10.695,12.297,13.93,15.19,14.344,-693.23,-7.9089,-20.867,1.606,0.33249,0.058563,0.030725,15.955,-33.556,-3.5583,2326.1,11.527,4.5908,0
6/27/2015 10:47,9.295,10.345,11.974,13.676,15.096,14.341,-691.9,-24.397,34.099,1.647,0.45991,0.022554,-0.0082316,18.01,-43.391,-0.56382,2301.7,11.406,4.3223,2
6/27/2015 10:49,9.2859,10.438,11.865,13.419,15.132,14.343,-704.05,9.8602,58.348,1.6651,0.44351,-0.019678,0.0032369,25.416,-27.064,10.277,2310.8,11.393,4.2295,2
6/27/2015 10:51,8.6851,10.072,11.704,13.291,14.838,14.345,-713.15,-18.094,-5.5625,1.6818,0.63811,0.040995,0.017658,26.454,-27.166,-5.7603,2290,11.221,3.6758,0
6/27/2015 10:53,8.8147,10.378,11.58,13.251,14.693,14.339,-711.12,13.454,-27.365,1.778,0.46383,0.029446,0.040909,21.793,-10.918,-1.2957,2289.4,11.167,3.4684,0
6/27/2015 10:55,8.9596,9.9937,11.685,13.397,14.626,14.353,-717.12,2.6862,44.989,1.6085,0.60616,-0.011253,0.014682,24.855,-38.167,-5.3261,2317.5,11.286,3.7815,0
6/27/2015 10:57,8.884,10.12,11.398,13.413,14.875,14.363,-717.76,-33.901,23.63,1.7136,0.18528,0.076837,0.0234,8.7633,-83.555,-2.7729,2317.4,11.421,4.281,2
6/27/2015 10:59,8.9007,10.148,11.284,13.17,14.836,14.354,-697.87,-49.208,7.4414,1.6952,0.16209,0.095188,-0.022882,16.479,-58.806,12.714,2325,11.547,4.6669,2
6/27/2015 11:01,9.5621,10.5,11.844,13.385,14.365,14.324,-699.13,-34.718,22.833,1.0461,0.1131,-0.065631,-0.029234,6.4144,32.067,-38.69,2331.5,11.723,5.2308,2
6/27/2015 11:03,8.9257,10.58,11.774,13.043,14.043,14.344,-695.38,-25.647,15.201,1.1993,0.37776,0.010755,-0.0003457,34.136,-21.598,-14.424,2293.9,11.264,3.8383,0
6/27/2015 11:05,8.7971,9.6451,10.593,11.979,13.048,14.33,-698.68,0.0083647,18.932,1.0261,0.30769,-0.025996,0.032436,12.283,-12.012,-32.742,2173.3,10.762,2.8167,2
6/27/2015 11:07,8.7899,9.7173,10.761,11.851,12.76,14.326,-723.15,-16.647,33.477,1.0038,0.06371,-0.017724,-0.012039,26.504,-18.238,-16.01,1946.2,10.185,2.1855,0
6/27/2015 11:09,8.6416,9.3549,10.42,11.922,12.861,14.323,-695.2,7.9274,21.683,0.90177,0.256,-0.025104,0.048077,22.34,-17.682,-31.505,1987.8,10.294,2.2966,2
6/27/2015 11:11,8.2914,9.004,9.9516,11.534,12.779,14.323,-737.27,26.01,46.778,1.0515,0.49365,-0.077282,0.016882,51.063,23.22,-40.26,1881.7,10.029,1.9983,2
6/27/2015 11:13,8.2643,9.0789,10.012,11.601,12.695,14.322,-742.17,18.725,45.717,0.9993,0.43212,-0.10699,0.036123,64.378,57.442,-61.704,1861.5,9.9778,1.9452,2
6/27/2015 11:15,7.7246,8.7602,9.7888,11.515,12.457,14.324,-775.82,-48.317,37.205,0.93668,0.24928,-0.0096317,0.01679,55.767,-28.034,-21.109,1831.4,9.899,1.8411,2
6/27/2015 11:17,7.4232,8.6683,9.7953,11.369,12.402,14.323,-810.25,-50.866,9.2125,0.80612,0.19854,0.030204,-0.027119,88.768,-39.859,20.862,1787.3,9.7914,1.7194,0
6/27/2015 11:19,7.3432,8.2304,9.5209,11.099,12.323,14.321,-828.21,-44.029,15.504,0.81293,0.27277,0.0021136,-0.06925,112.93,11.862,14.597,1772.2,9.7557,1.6845,2
6/27/2015 11:21,7.4975,8.2723,9.5044,11.014,12.283,14.326,-805.06,4.2791,30.702,1.0432,0.36982,-0.0030804,-0.028202,89.399,16.806,17.695,1820,9.8678,1.8056,2
6/27/2015 11:23,7.6486,8.5499,9.8856,11.352,12.406,14.328,-737.73,54.868,24.486,1.2638,0.36106,-0.0063628,-0.014328,44.226,-8.2397,44.91,1888.7,10.035,2.0016,0
6/27/2015 11:25,7.4893,8.48,9.8463,11.75,12.691,14.326,-701.25,8.3307,54.34,1.3103,0.2877,-0.057236,-0.0073649,28.931,-7.0754,-3.0877,1952.1,10.198,2.2021,2
6/27/2015 11:27,5.1426,5.6012,5.9692,7.0526,8.2152,10.504,-413.22,-4.1989,18.773,-0.00068524,-0.00039237,-0.00026899,-4.78E-05,147.27,-29.984,-33.805,507.92,6.3291,0.2164,2
6/27/2015 11:29,9.133,9.8904,10.446,10.881,11.146,14.325,-579.37,86.958,142.37,0.084022,0.10832,-0.018206,0.014397,204.24,193.5,-153.66,1517.4,9.1214,0.87274,0
6/27/2015 11:31,7.2569,8.1093,8.8306,9.8011,10.438,14.094,-282.95,153.68,212.47,-0.0055374,3.16E-05,-0.001358,0.00033544,93.736,117.2,-88.439,1275.6,8.4879,0.25713,0
6/27/2015 11:33,7.2807,8.3527,9.2769,10.096,10.415,14.299,-650.35,164.81,238.85,0.0060986,0.00047203,-0.0024239,0.00068058,8.9399,173.83,-89.264,1449.7,8.9566,0.71227,0
6/27/2015 11:35,5.6446,7.5866,9.158,10.296,11.236,13.569,-1288.1,51.563,158.18,0.33632,-0.093263,-0.011684,0.039752,7.5976,46.732,-41.497,1145.7,8.1931,0.24829,1
6/27/2015 11:37,5.1752,7.326,8.9034,10.23,11.166,13.36,-1245.5,-23.583,82.356,0.31923,-0.083335,-0.042593,-0.0019514,-21.97,57.269,-44.092,1092.5,8.0895,0.27748,1
6/27/2015 11:39,4.9479,6.9463,8.8566,10.432,11.456,13.309,-1079.5,-52.426,57.52,0.30881,-0.064096,-0.048194,-0.0027866,129.07,57.503,-14.645,1081.1,8.0712,0.33688,1
6/27/2015 11:41,6.2262,7.5445,8.8547,10.68,12.011,14.313,-1376.5,-33.738,61.391,0.069102,-0.0046569,-0.012418,0.0088267,116.35,69.554,-8.2583,1525,9.076,0.84641,2
6/27/2015 11:43,5.2604,6.5773,7.5761,9.212,10.529,13.591,-1048.3,-61.738,-23.484,0.022021,-0.0016824,-0.004151,-0.00024219,101.16,-27.791,-22.118,1135.2,8.1652,0.1552,2
6/27/2015 11:45,4.7403,5.7559,7.7209,9.9198,11.599,13.393,-1430.8,-67.247,170.68,0.58879,0.020355,-0.11336,0.0075557,150.63,120.63,-8.7115,1079.2,8.0908,0.21542,2
6/27/2015 11:47,4.5847,5.833,7.3918,9.9579,11.537,13.361,-1381.3,26.357,117.05,0.14163,-0.0057521,-0.012055,0.016864,141.66,73.544,-13.753,1070,8.0679,0.20287,2
6/27/2015 11:49,4.3815,5.9968,7.7355,9.7724,11.331,13.286,-1354.3,59.441,107.62,0.087943,-0.0046506,-0.0022769,0.015324,158.42,74.946,-32.815,1058.6,7.9955,0.15583,0
6/27/2015 11:51,7.2746,8.2713,8.9077,10.141,11.079,14.267,-1056.5,9.282,-53.389,0.0020251,-0.0024387,0.00032672,-9.38E-05,-131.96,-63.104,-23.604,1353.4,8.6932,0.32444,2
6/27/2015 11:53,7.3836,8.2726,8.9487,10.035,11.206,14.126,-1071.4,-98.75,-27.593,0.017311,-0.0060758,-0.0014117,-0.00033012,-41.999,-47.395,38.256,1281.3,8.542,0.24415,0
6/27/2015 11:55,6.9356,7.9511,8.8359,10.085,11.379,13.926,-1146.1,-61.68,-29.711,0.056445,-0.018239,0.0012829,-0.0040678,109.95,-37.696,-16.376,1223.3,8.3758,0.20456,0
6/27/2015 11:57,6.1831,6.8214,8.0129,9.4301,10.946,13.283,-1036.9,-143.55,-25.649,0.022689,0.0012508,-0.0030804,0.0051208,48.362,-37.851,60.105,1047.5,8.0044,0.18682,2
6/27/2015 11:59,5.2931,6.1713,7.5913,9.389,10.716,12.897,-1154.3,53.918,103.21,0.011369,0.0016973,-0.0033411,0.0010892,187.48,53.949,-39.545,951.85,7.8085,0.26178,2
6/27/2015 12:01,5.222,6.4419,7.6107,9.3316,10.784,13.278,-1191,110.45,99.139,0.022827,-0.0027129,0.0038903,0.003616,134.48,57.604,-78.02,1044,8.0029,0.21416,2
